  LShift,    0,  789
       A,  591,   87
       P,   93,   93
       O,  972,   75
       L,  977,  108
       L,  621,  127
       O,  794,   96
   Space,  794,  544
       1,  281,   93
       1,  249,   72
   Space,  249,  623
       W,  361,   76
       A,  231,   70
       S,  212,  115
   Space,  212,  759
       T,  558,   85
       H,  830,   82
       E,  508,  110
   Space,  508,  807
       S,  398,   97
       P,  212,  119
       A,  820,  149
       C,   66,   98
       E,  957,   85
       F,  670,  103
       L,   46,  109
       I,  467,  103
       G,  720,   86
       H,  339,  106
       T,  179,   87
   Space,  179,  432
       T,  702,   76
       H,  416,   90
       A,  276,  106
       T,  435,   96
   Space,  435,  611
       L,  836,  108
       A,  502,  127
       N,  488,  108
       D,  518,   77
       E,  297,   59
       D,  581,  115
   Space,  581,  884
       T,  226,   91
       H,  802,   91
       E,  484,   72
   Space,  484,  864
       F,  986,   90
       I,  629,   78
       R,  269,  101
       S,  433,   83
       T,  459,   80
   Space,  459,  568
       T,  830,   89
       W,  453,   80
       O,  604,   93
   Space,  604,  585
       P,   48,  106
       E,  904,   87
       O,  783,   85
       P,  310,   85
       L,  324,   72
       E,  732,   90
   Space,  732,    8
       O,  317,   95
       N,  462,   96
   Space,  462,  349
       T,  326,  103
       H,  613,  110
       E,  454,   64
   Space,  454,  570
  LShift,  842,  446
       M,  422,  109
       O,  681,  106
       O,  466,   82
       N,  835,   98
   Space,  835,  430
  LShift,  313,  502
       A,  214,  145
       R,   49,  107
       M,  267,  119
       S,  455,  112
       T,  326,  108
       R,  479,   94
       O,  643,   85
       N,  416,   99
       G,  692,   92
   Space,  692,  482
       B,  144,  109
       E,  990,  101
       C,  546,  111
       A,   46,  174
       M,  465,  124
       E,  369,   89
   Space,  369,  515
       T,  931,  117
       H,  916,  103
       E,  729,   85
   Space,  729,  630
       F,  813,   87
       I,  649,  118
       R,  756,   85
       S,   55,  104
       T,  518,   75
   Space,  518,  491
       P,  246,   96
       E,  691,   67
       R,  260,   82
       S,  835,   77
       O,  724,   75
       N,  428,   78
   Space,  428,  347
       T,  876,   95
       O,  603,   81
   Space,  603,  540
       S,  404,   76
       T,  602,   86
       E,  358,   72
       P,  843,  103
   Space,  843,  599
       O,  492,   99
       N,  503,   88
       T,  490,   72
       O,  562,  111
   Space,  562,  859
       T,  125,   72
       H,  119,   87
       E,  663,   90
   Space,  663,  542
       L,  686,   72
       U,  890,   85
       N,  469,  118
       A,  866,  140
       R,   95,   77
   Space,   95,  516
       S,   11,   84
       U,  235,  108
       R,  252,  104
       F,  281,  113
       A,  479,  107
       C,  920,   84
       E,  364,  117
   Space,  364,  808
       S,  326,   83
       I,  695,   93
       X,  498,   83
   Space,  498,  449
       H,  807,   99
       O,  645,  118
       U,    0,   98
       R,  144,   77
       S,  395,   75
   Space,  395,  633
       A,  547,  113
       F,  529,   85
       T,  638,   88
       E,  573,   85
       R,  262,   86
   Space,  262,   31
       L,  566,  126
       A,  994,  142
       N,  394,   95
       D,  986,  124
       I,   11,   99
       N,  943,  103
       G,  848,  101
   Space,  848,  651
       O,  483,   95
       N,  389,  108
   Space,  389,  462
  LShift,  331,  400
       J,  110,   98
       U,  651,   76
       L,  796,  103
       Y,  920,   86
   Space,  920,  865
       2,  389,   82
       1,  309,  111
   Space,  309,  502
  LShift,  842,  504
       A,  790,   91
       L,  235,   90
       D,  744,   85
       R,  793,   99
       I,  804,   98
       N,  613,  105
   Space,  613,  494
       J,  406,   93
       O,  656,   93
       I,  970,   94
       N,  584,  113
       E,  441,  102
       D,  624,   93
   Space,  624,  664
       H,  724,   81
       I,  402,  113
       M,  441,  119
   Space,  441,   51
       2,  676,   96
       0,  152,  113
   Space,  152,  838
       M,  868,  100
       I,  682,  105
       N,  266,  107
       U,  831,   76
       T,  597,  103
       E,  219,   83
       S,  299,   95
   Space,  299,  575
       L,  310,  103
       A,  355,  122
       T,  613,  129
       E,   94,   77
       R,  404,  114
